Title,Price,Mileage,Location,Description,PublishedDate,Link,ImageURL,Brand,Model,Condition,Transmission,FuelType,EngineCapacity,Year
Bajaj Pulsar N160 Premium 2026,377350.0,0 km,Kegalle,"Kegalle, Motorbikes",8 days,https://ikman.lk/en/ad/bajaj-pulsar-n160-premium-2026-for-sale-kegalle-80,https://i.ikman-st.com/bajaj-pulsar-n160-premium-2026-for-sale-kegalle-80/c2da3d11-2166-4d6f-8cc1-1fc8fdfe409c/142/107/cropped.jpg,,,,,,,2026.0
Hero HF Deluxe 2012,300000.0,"80,000 km",Hambantota,"Hambantota, Motorbikes",just now,https://ikman.lk/en/ad/hero-hf-deluxe-2012-for-sale-hambantota,https://i.ikman-st.com/hero-hf-deluxe-2012-for-sale-hambantota/87de6f4b-4e7d-489c-8987-31bf611efa7c/142/107/cropped.jpg,,,,,,,2012.0
Bajaj Pulsar 135 2011,260000.0,"80,000 km",Ratnapura,"Ratnapura, Motorbikes",bump_up,https://ikman.lk/en/ad/bajaj-pulsar-135-2011-for-sale-ratnapura-391,https://i.ikman-st.com/bajaj-pulsar-135-2011-for-sale-ratnapura-391/d14c4e19-a6d6-4ffe-9230-25a633641b61/142/107/cropped.jpg,,,,,,,2011.0
Mahindra Maxximo HD plus 2019,2000000.0,"250,000 km",Colombo,"Colombo, Lorries & Trucks",1 minute,https://ikman.lk/en/ad/mahindra-maxximo-hd-plus-2019-for-sale-colombo-2,https://i.ikman-st.com/mahindra-maxximo-hd-plus-2019-for-sale-colombo-2/6819d1e9-a4db-4ffa-949a-a4c6460d868a/142/107/cropped.jpg,,,,,,,2019.0
Honda Insight Xenon Head Light Set,50000.0,,Kurunegala,"Kurunegala, Auto Parts & Accessories",2 minutes,https://ikman.lk/en/ad/honda-insight-xenon-head-light-set-for-sale-kurunegala-2,https://i.ikman-st.com/honda-insight-xenon-head-light-set-for-sale-kurunegala-2/01c0aee8-fd95-4d5a-b005-f807cd38b96d/142/107/cropped.jpg,,,,,,,
Momo Steering Wheel with Boss Kit,22000.0,,Kurunegala,"Kurunegala, Auto Parts & Accessories",2 minutes,https://ikman.lk/en/ad/momo-steering-wheel-with-boss-kit-for-sale-kurunegala-1,https://i.ikman-st.com/momo-steering-wheel-with-boss-kit-for-sale-kurunegala-1/d487e490-d3ef-4d6e-bc37-805e8bd8eb9c/142/107/cropped.jpg,,,,,,,
Honda Fit GD1 Player Panel with Touch AC System,12000.0,,Kurunegala,"Kurunegala, Auto Parts & Accessories",2 minutes,https://ikman.lk/en/ad/honda-fit-gd1-player-panel-with-touch-ac-system-for-sale-kurunegala,https://i.ikman-st.com/honda-fit-gd1-player-panel-with-touch-ac-system-for-sale-kurunegala/f5395ce2-220f-4a01-8998-2bed591058cf/142/107/cropped.jpg,,,,,,,
AC Bus for Hire | 23 to 37 Seats,70.0,,Colombo,"Colombo, Auto Services",3 minutes,https://ikman.lk/en/ad/ac-bus-for-hire-23-to-37-seats-for-sale-colombo-15,https://i.ikman-st.com/ac-bus-for-hire-23-to-37-seats-for-sale-colombo-15/4c388ce4-6c2e-4247-8abd-9ff88b3ea05d/142/107/cropped.jpg,,,,,,,
Honda Dio 2026,720000.0,0 km,Jaffna,"Jaffna, Motorbikes",3 minutes,https://ikman.lk/en/ad/honda-dio-2026-for-sale-jaffna,https://i.ikman-st.com/honda-dio-2026-for-sale-jaffna/732a0822-b63a-42b4-a0b0-f25b06a2fa3d/142/107/cropped.jpg,,,,,,,2026.0
Bajaj RE 2016,1560000.0,,Ampara,"Ampara, Three Wheelers",5 minutes,https://ikman.lk/en/ad/bajaj-re-2016-for-sale-ampara-327,https://i.ikman-st.com/bajaj-re-2016-for-sale-ampara-327/03e74b47-f3a7-4839-b104-d62d5f2ece23/142/107/cropped.jpg,,,,,,,2016.0
Coaster Bus for Hire 17/25/33 Seats,100.0,,Colombo,"Colombo, Auto Services",10 minutes,https://ikman.lk/en/ad/coaster-bus-for-hire-17-25-33-seats-for-sale-colombo-5,https://i.ikman-st.com/coaster-bus-for-hire-17-25-33-seats-for-sale-colombo-5/75c5ae32-4295-4b9d-ae01-b8ca16006f4f/142/107/cropped.jpg,,,,,,,
A/C Bus for Hire Coaster 17 Seater,100.0,,Colombo,"Colombo, Auto Services",10 minutes,https://ikman.lk/en/ad/a-c-bus-for-hire-coaster-17-seater-for-sale-colombo-7,https://i.ikman-st.com/a-c-bus-for-hire-coaster-17-seater-for-sale-colombo-7/6f25b560-1bda-4f12-a4d0-60062a70fbee/142/107/cropped.jpg,,,,,,,
Bus for Hire with Driver Coaster,100.0,,Colombo,"Colombo, Auto Services",10 minutes,https://ikman.lk/en/ad/bus-for-hire-with-driver-coaster-for-sale-colombo-24,https://i.ikman-st.com/bus-for-hire-with-driver-coaster-for-sale-colombo-24/b2088d75-9d1e-4709-90e7-7f24b041a5f6/142/107/cropped.jpg,,,,,,,
Coaster Ac Bus for Hire 17/25/33 Seats,100.0,,Colombo,"Colombo, Auto Services",10 minutes,https://ikman.lk/en/ad/coaster-ac-bus-for-hire-17-25-33-seats-for-sale-colombo-4,https://i.ikman-st.com/coaster-ac-bus-for-hire-17-25-33-seats-for-sale-colombo-4/2c714d7d-d2fb-41c9-8fed-409caba2d45c/142/107/cropped.jpg,,,,,,,
Luxury Ac Bus for Hire Coaster 17/25/33 Seats,100.0,,Colombo,"Colombo, Auto Services",10 minutes,https://ikman.lk/en/ad/luxury-ac-bus-for-hire-coaster-17-25-33-seats-for-sale-colombo-10,https://i.ikman-st.com/luxury-ac-bus-for-hire-coaster-17-25-33-seats-for-sale-colombo-10/72967597-4793-49b3-b879-68aae11e740f/142/107/cropped.jpg,,,,,,,
Mitsubishi Fuso Canter Freezer Truck 2012,12500000.0,"57,780 km",Colombo,"Colombo, Lorries & Trucks",bump_up,https://ikman.lk/en/ad/mitsubishi-fuso-canter-freezer-truck-2012-for-sale-colombo,https://i.ikman-st.com/mitsubishi-fuso-canter-freezer-truck-2012-for-sale-colombo/dd9de8cd-257c-4714-8424-48c3b841292d/142/107/cropped.jpg,,,,,,,2012.0
"BMW 318i Luxury Line 21,000Km 2017",16850000.0,"21,000 km",Colombo,"Colombo, Cars",bump_up,https://ikman.lk/en/ad/bmw-318i-luxury-line-21000km-2017-for-sale-colombo,https://i.ikman-st.com/bmw-318i-luxury-line-21000km-2017-for-sale-colombo/a3cad4db-c0c6-4ae6-883a-33f83cd732e9/142/107/cropped.jpg,,,,,,,2017.0
Bajaj Discover 125 2015,96500.0,"45,000 km",Colombo,"Colombo, Motorbikes",12 minutes,https://ikman.lk/en/ad/bajaj-discover-125-2015-for-sale-colombo-773,https://i.ikman-st.com/bajaj-discover-125-2015-for-sale-colombo-773/cc373bdc-d69c-43eb-a74a-c49c4bcaef03/142/107/cropped.jpg,,,,,,,2015.0
Bicycle,25000.0,,Gampaha,"Gampaha, Bicycles",14 minutes,https://ikman.lk/en/ad/ona-salli-hadissiyak-for-sale-gampaha,https://i.ikman-st.com/ona-salli-hadissiyak-for-sale-gampaha/56c31efc-d2de-48ab-b777-74b191f4b885/142/107/cropped.jpg,,,,,,,
Toyota Dolphin Super GL 2003,1100000.0,"125,000 km",Hambantota,"Hambantota, Vans",14 minutes,https://ikman.lk/en/ad/toyota-dolphin-super-gl-2003-for-sale-hambantota,https://i.ikman-st.com/toyota-dolphin-super-gl-2003-for-sale-hambantota/98e8b469-ac03-4877-8665-9c7d371a9bd3/142/107/cropped.jpg,,,,,,,2003.0
Honda Vezel Z Premium 10 Speaker 2024,18450000.0,"12,000 km",Colombo,"Colombo, Cars",bump_up,https://ikman.lk/en/ad/honda-vezel-z-premium-10-speaker-2024-for-sale-colombo-6,https://i.ikman-st.com/honda-vezel-z-premium-10-speaker-2024-for-sale-colombo-6/07c838f6-6d46-4dd7-9857-fab19646725d/142/107/cropped.jpg,,,,,,,2024.0
Suzuki Alto 2015,3590000.0,"97,000 km",Ampara,"Ampara, Cars",16 minutes,https://ikman.lk/en/ad/suzuki-alto-2015-for-sale-ampara-255,https://i.ikman-st.com/suzuki-alto-2015-for-sale-ampara-255/c64cf018-42be-4178-ac97-670426ed8de2/142/107/cropped.jpg,,,,,,,2015.0
Bicycle,60000.0,,Colombo,"Colombo, Bicycles",18 minutes,https://ikman.lk/en/ad/hodatama-tiynwa-for-sale-colombo,https://i.ikman-st.com/hodatama-tiynwa-for-sale-colombo/6dbf9a3e-e154-423c-9594-f0eb601fd523/142/107/cropped.jpg,,,,,,,
Bicycle,15000.0,,Colombo,"Colombo, Bicycles",18 minutes,https://ikman.lk/en/ad/bicycle-for-sale-colombo-6330,https://i.ikman-st.com/bicycle-for-sale-colombo-6330/4475fdee-6e87-4c56-8d08-33854bbbb597/142/107/cropped.jpg,,,,,,,
Atlas Bicycle,27500.0,,Kandy,"Kandy, Bicycles",18 minutes,https://ikman.lk/en/ad/atlas-bicycle-for-sale-kandy,https://i.ikman-st.com/atlas-bicycle-for-sale-kandy/832da49b-afd4-4554-8224-bb0045815106/142/107/cropped.jpg,,,,,,,
Honda PCX 125 2021,1450000.0,"16,900 km",Kandy,"Kandy, Motorbikes",bump_up,https://ikman.lk/en/ad/honda-pcx-125-2021-for-sale-kandy-1,https://i.ikman-st.com/honda-pcx-125-2021-for-sale-kandy-1/459eb80b-e3d9-4c7b-b998-390dd292d289/142/107/cropped.jpg,,,,,,,2021.0
Nissan Sunny FB 15 2002,3950000.0,"313,000 km",Gampaha,"Gampaha, Cars",bump_up,https://ikman.lk/en/ad/nissan-sunny-fb-15-2002-for-sale-gampaha-1,https://i.ikman-st.com/nissan-sunny-fb-15-2002-for-sale-gampaha-1/53f1c680-77b4-4410-ad52-35255c63ff1d/142/107/cropped.jpg,,,,,,,2002.0
Honda CRV 2004,6990000.0,"132,000 km",Polonnaruwa,"Polonnaruwa, Cars",bump_up,https://ikman.lk/en/ad/honda-crv-rd-8-2004-for-sale-polonnaruwa-1,https://i.ikman-st.com/honda-crv-rd-8-2004-for-sale-polonnaruwa-1/2d433afd-f5db-48bc-a319-597c95664c74/142/107/cropped.jpg,,,,,,,2004.0
Honda Civic 2017,11000000.0,"64,500 km",Colombo,"Colombo, Cars",bump_up,https://ikman.lk/en/ad/honda-civic-2017-for-sale-colombo-286,https://i.ikman-st.com/honda-civic-2017-for-sale-colombo-286/066575b6-897f-455b-b188-c7da4c22aeac/142/107/cropped.jpg,,,,,,,2017.0
Bajaj RE 2008,1050000.0,,Jaffna,"Jaffna, Three Wheelers",21 minutes,https://ikman.lk/en/ad/bajaj-re-trim-2008-for-sale-jaffna,https://i.ikman-st.com/bajaj-re-trim-2008-for-sale-jaffna/daf40cfe-2f0a-4a1e-91c8-42d48ea3c0e0/142/107/cropped.jpg,,,,,,,2008.0
Bajaj Platina 2014,390000.0,"55,500 km",Kalutara,"Kalutara, Motorbikes",22 minutes,https://ikman.lk/en/ad/bajaj-platina-2014-for-sale-kalutara-547,https://i.ikman-st.com/bajaj-platina-2014-for-sale-kalutara-547/72c6b479-067e-40cf-a9db-a3a5f0bcee29/142/107/cropped.jpg,,,,,,,2014.0
Vitz catolog,9000.0,,Colombo,"Colombo, Auto Parts & Accessories",24 minutes,https://ikman.lk/en/ad/vitz-catolog-for-sale-colombo,https://i.ikman-st.com/vitz-catolog-for-sale-colombo/95ada3d9-4d42-4368-805a-346d209c42f5/142/107/cropped.jpg,,,,,,,
Bajaj Pulsar 150 2016,495000.0,"44,000 km",Kandy,"Kandy, Motorbikes",24 minutes,https://ikman.lk/en/ad/bajaj-pulsar-150-good-condition-2016-for-sale-kandy,https://i.ikman-st.com/bajaj-pulsar-150-good-condition-2016-for-sale-kandy/0373f973-97cf-4fac-91cb-dbf58b432dfb/142/107/cropped.jpg,,,,,,,2016.0
Toyota Land Cruiser Prado 150 TXL 2023,52500000.0,"9,000 km",Colombo,"Colombo, Cars",bump_up,https://ikman.lk/en/ad/toyota-land-cruiser-prado-150-txl-2023-for-sale-colombo-17,https://i.ikman-st.com/toyota-land-cruiser-prado-150-txl-2023-for-sale-colombo-17/69057997-4771-4e75-85f6-dc0c1288dd7d/142/107/cropped.jpg,,,,,,,2023.0
Bajaj RE 2007,895000.0,,Kurunegala,"Kurunegala, Three Wheelers",25 minutes,https://ikman.lk/en/ad/bajaj-re-2007-for-sale-kurunegala-278,https://i.ikman-st.com/bajaj-re-2007-for-sale-kurunegala-278/1e451ef9-47ba-45dd-b90e-b0e7bc1ef678/142/107/cropped.jpg,,,,,,,2007.0
Toyota Alphard Executive Lounge 2024,59500000.0,0 km,Colombo,"Colombo, Cars",bump_up,https://ikman.lk/en/ad/toyota-alphard-executive-lounge-2024-for-sale-colombo-63,https://i.ikman-st.com/toyota-alphard-executive-lounge-2024-for-sale-colombo-63/2a3a49eb-60a9-44ab-b070-74b009ce81c7/142/107/cropped.jpg,,,,,,,2024.0
BMW 740e iPerformance 2017,36500000.0,"35,000 km",Colombo,"Colombo, Cars",bump_up,https://ikman.lk/en/ad/bmw-740e-iperformance-2017-for-sale-colombo,https://i.ikman-st.com/bmw-740e-iperformance-2017-for-sale-colombo/8f5d00b6-98c8-477f-bfc6-2688216d6784/142/107/cropped.jpg,,,,,,,2017.0
Bajaj Pulsar 150 2017,660000.0,"61,000 km",Batticaloa,"Batticaloa, Motorbikes",27 minutes,https://ikman.lk/en/ad/bajaj-pulsar-150-good-2017-for-sale-batticaloa-1,https://i.ikman-st.com/bajaj-pulsar-150-good-2017-for-sale-batticaloa-1/1d8e7460-7347-44e3-a7cf-3c802a8b35f5/142/107/cropped.jpg,,,,,,,2017.0
Mitsubishi Delica 1980,1775000.0,"212,000 km",Galle,"Galle, Lorries & Trucks",27 minutes,https://ikman.lk/en/ad/mitsubishi-musubishi-delica-1980-for-sale-galle,https://i.ikman-st.com/mitsubishi-musubishi-delica-1980-for-sale-galle/f40a857e-3e66-47ed-8260-5b19aade5faa/142/107/cropped.jpg,,,,,,,1980.0
Zotye Z100 2016,3150000.0,"65,000 km",Colombo,"Colombo, Cars",28 minutes,https://ikman.lk/en/ad/zotye-z100-2016-for-sale-colombo-3,https://i.ikman-st.com/zotye-z100-2016-for-sale-colombo-3/8e57a5c2-f4d6-44f2-b5e3-a1f734cba86a/142/107/cropped.jpg,,,,,,,2016.0
Bajaj RE 2011,1265000.0,,Kurunegala,"Kurunegala, Three Wheelers",32 minutes,https://ikman.lk/en/ad/bajaj-re-2011-for-sale-kurunegala-671,https://i.ikman-st.com/bajaj-re-2011-for-sale-kurunegala-671/72972a2f-2a50-4238-9aac-0405dde217d7/142/107/cropped.jpg,,,,,,,2011.0
Honda Dio 2019,590000.0,"51,700 km",Colombo,"Colombo, Motorbikes",32 minutes,https://ikman.lk/en/ad/honda-dio-dx-2019-for-sale-colombo-798,https://i.ikman-st.com/honda-dio-dx-2019-for-sale-colombo-798/ecba0c4f-75d9-4dfa-918d-679e20c24f33/142/107/cropped.jpg,,,,,,,2019.0
Yamaha RayZR 2014,320000.0,"25,000 km",Anuradhapura,"Anuradhapura, Motorbikes",33 minutes,https://ikman.lk/en/ad/yamaha-rayzr-2014-for-sale-anuradhapura,https://i.ikman-st.com/yamaha-rayzr-2014-for-sale-anuradhapura/3abed04e-16eb-4093-ad71-6b52ef5b6269/142/107/cropped.jpg,,,,,,,2014.0
Isuzu Elf KR-NPR81LY 2003,6000000.0,"195,414 km",Gampaha,"Gampaha, Lorries & Trucks",33 minutes,https://ikman.lk/en/ad/isuzu-elf-kr-npr81ly-2003-for-sale-gampaha,https://i.ikman-st.com/isuzu-elf-kr-npr81ly-2003-for-sale-gampaha/21e06745-afe0-429c-82be-58aa8cfe7345/142/107/cropped.jpg,,,,,,,2003.0
Bajaj Byk 2005,100000.0,"120,000 km",Matale,"Matale, Motorbikes",33 minutes,https://ikman.lk/en/ad/bajaj-byk-2005-for-sale-matale,https://i.ikman-st.com/bajaj-byk-2005-for-sale-matale/3f394968-8d18-4ef6-a495-38ec29a5ceb4/142/107/cropped.jpg,,,,,,,2005.0
Suzuki Spacia Mk42 Taillight,20000.0,,Kandy,"Kandy, Auto Parts & Accessories",35 minutes,https://ikman.lk/en/ad/suzuki-spacia-mk42-taillight-for-sale-kandy-1,https://i.ikman-st.com/suzuki-spacia-mk42-taillight-for-sale-kandy-1/3b24a536-e320-4238-800f-bd100634fb63/142/107/cropped.jpg,,,,,,,
Toyota Taisor V Grade 2025,11950000.0,0 km,Colombo,"Colombo, Cars",37 minutes,https://ikman.lk/en/ad/toyota-taisor-v-grade-2025-for-sale-colombo-58,https://i.ikman-st.com/toyota-taisor-v-grade-2025-for-sale-colombo-58/1c91dbe5-a7d7-4c35-8e5f-41cbe94ec840/142/107/cropped.jpg,,,,,,,2025.0
BAIC X55 II Luxury 2025,15500000.0,0 km,Kandy,"Kandy, Cars",bump_up,https://ikman.lk/en/ad/baic-x55-ii-luxury-2025-for-sale-kandy-1,https://i.ikman-st.com/baic-x55-ii-luxury-2025-for-sale-kandy-1/7d9fda51-104c-4418-b424-87f079489d20/142/107/cropped.jpg,,,,,,,2025.0
Mahindra KUV 100 2024,6450000.0,"48,000 km",Kalutara,"Kalutara, Cars",bump_up,https://ikman.lk/en/ad/mahindra-kuv-100-2024-for-sale-kalutara,https://i.ikman-st.com/mahindra-kuv-100-2024-for-sale-kalutara/3ed460e4-cd2c-445c-92cb-12b21ce654b9/142/107/cropped.jpg,,,,,,,2024.0
Bajaj Discover 125 2006,240000.0,"33,330 km",Gampaha,"Gampaha, Motorbikes",43 minutes,https://ikman.lk/en/ad/bajaj-discover-125-discovery-2006-for-sale-gampaha,https://i.ikman-st.com/bajaj-discover-125-discovery-2006-for-sale-gampaha/214e33c2-17f6-4823-b58d-5dccf77eeb5a/142/107/cropped.jpg,,,,,,,2006.0
BMW 525i LI M SPORT PLUS 2025,62750000.0,"2,000 km",Kalutara,"Kalutara, Cars",44 minutes,https://ikman.lk/en/ad/bmw-525i-li-m-sport-plus-2025-for-sale-kalutara,https://i.ikman-st.com/bmw-525i-li-m-sport-plus-2025-for-sale-kalutara/f5a60f7f-2cae-4376-b586-7c1eb4eaf3aa/142/107/cropped.jpg,,,,,,,2025.0
Suzuki Every Jp Wagon Seat Set,150000.0,,Kurunegala,"Kurunegala, Auto Parts & Accessories",44 minutes,https://ikman.lk/en/ad/suzuki-every-jp-wagon-seat-set-for-sale-kurunegala,https://i.ikman-st.com/suzuki-every-jp-wagon-seat-set-for-sale-kurunegala/61f55d13-4db5-4793-86f8-835be1ac0267/142/107/cropped.jpg,,,,,,,
Honda Vezel Z 2024,17750000.0,"3,500 km",Gampaha,"Gampaha, Cars",18 days,https://ikman.lk/en/ad/honda-vezel-z-2024-for-sale-gampaha-18,https://i.ikman-st.com/honda-vezel-z-2024-for-sale-gampaha-18/532664e7-293e-4f7d-bfb9-9d4d26941b15/142/107/cropped.jpg,,,,,,,2024.0
Suzuki Every Buddy Wagon Seat Set,145000.0,,Kurunegala,"Kurunegala, Auto Parts & Accessories",1 hour,https://ikman.lk/en/ad/suzuki-every-buddy-wagon-seat-set-for-sale-kurunegala-46,https://i.ikman-st.com/suzuki-every-buddy-wagon-seat-set-for-sale-kurunegala-46/66df0984-d07a-4e86-928b-84623c5fd786/142/107/cropped.jpg,,,,,,,
Suzuki Every Wagon Seat Set,145000.0,,Kurunegala,"Kurunegala, Auto Parts & Accessories",1 hour,https://ikman.lk/en/ad/suzuki-every-wagon-seat-set-for-sale-kurunegala-4,https://i.ikman-st.com/suzuki-every-wagon-seat-set-for-sale-kurunegala-4/8597a1f6-014e-480d-85a3-0df9921735bf/142/107/cropped.jpg,,,,,,,
car seat,45000.0,,Kurunegala,"Kurunegala, Auto Parts & Accessories",1 hour,https://ikman.lk/en/ad/car-seat-for-sale-kurunegala-4,https://i.ikman-st.com/car-seat-for-sale-kurunegala-4/8e39bfff-168d-4d3d-b9ba-e833cedd65fd/142/107/cropped.jpg,,,,,,,
Non A/C Bus For Hire .,,,Gampaha,"Gampaha, Auto Services",bump_up,https://ikman.lk/en/ad/non-a-c-bus-for-hire-for-sale-gampaha-13,https://i.ikman-st.com/non-a-c-bus-for-hire-for-sale-gampaha-13/0db0d323-17e8-4f74-b11a-f95742fb6992/142/107/cropped.jpg,,,,,,,
Suzuki Spacia Custom Z Front Buffer (MK42),260000.0,,Kandy,"Kandy, Auto Parts & Accessories",1 hour,https://ikman.lk/en/ad/suzuki-spacia-custom-z-front-buffer-mk42-for-sale-kandy-1,https://i.ikman-st.com/suzuki-spacia-custom-z-front-buffer-mk42-for-sale-kandy-1/448ea8a5-3525-43cd-a754-4c506bacb826/142/107/cropped.jpg,,,,,,,
Hijet Daihatsu Cabin,600000.0,,Kandy,"Kandy, Auto Parts & Accessories",1 hour,https://ikman.lk/en/ad/hijet-daihatsu-cabin-for-sale-kandy-1,https://i.ikman-st.com/hijet-daihatsu-cabin-for-sale-kandy-1/cad8025f-bbc1-412d-94e5-e5eaa612cc49/142/107/cropped.jpg,,,,,,,
Clutch Kit,17000.0,,Gampaha,"Gampaha, Auto Parts & Accessories",1 hour,https://ikman.lk/en/ad/clutch-kit-for-sale-gampaha,https://i.ikman-st.com/clutch-kit-for-sale-gampaha/5f6cb700-4a54-4f40-b635-fbed6a68c21f/142/107/cropped.jpg,,,,,,,
Suzuki Spacia Mk42 Head Light,45000.0,,Kandy,"Kandy, Auto Parts & Accessories",1 hour,https://ikman.lk/en/ad/suzuki-spacia-mk42-head-light-for-sale-kandy-1,https://i.ikman-st.com/suzuki-spacia-mk42-head-light-for-sale-kandy-1/d239c0a9-7d4f-49e1-827a-8a07e9082b76/142/107/cropped.jpg,,,,,,,
Honda Cm Custom 125 2000,248000.0,"69,255 km",Gampaha,"Gampaha, Motorbikes",1 hour,https://ikman.lk/en/ad/honda-cm-custom-125-2000-for-sale-gampaha-7,https://i.ikman-st.com/honda-cm-custom-125-2000-for-sale-gampaha-7/0f21e92f-ca48-42ed-bf21-28fe0cfa62d9/142/107/cropped.jpg,,,,,,,2000.0
Honda Vezel 3D carpets,20000.0,,Colombo,"Colombo, Auto Parts & Accessories",bump_up,https://ikman.lk/en/ad/honda-vezel-3d-carpets-for-sale-colombo-2,https://i.ikman-st.com/honda-vezel-3d-carpets-for-sale-colombo-2/0021ab96-1277-4498-862e-efd3e7d2b67e/142/107/cropped.jpg,,,,,,,
Mercedes Benz E200 2010,15600000.0,"55,000 km",Colombo,"Colombo, Cars",bump_up,https://ikman.lk/en/ad/mercedes-benz-e200-2010-for-sale-colombo-333,https://i.ikman-st.com/mercedes-benz-e200-2010-for-sale-colombo-333/09a1e3ed-fc84-49c9-abca-a35f3064b101/142/107/cropped.jpg,,,,,,,2010.0
Suzuki Every Buddy Van Power Shutters,135000.0,,Kurunegala,"Kurunegala, Auto Parts & Accessories",1 hour,https://ikman.lk/en/ad/suzuki-every-buddy-van-power-shutters-for-sale-kurunegala,https://i.ikman-st.com/suzuki-every-buddy-van-power-shutters-for-sale-kurunegala/11b5adef-5f9d-473f-9c46-640d6cb89ff0/142/107/cropped.jpg,,,,,,,
Suzuki DA64 Bumper,45000.0,,Kandy,"Kandy, Auto Parts & Accessories",1 hour,https://ikman.lk/en/ad/suzuki-da64-bumper-for-sale-kandy,https://i.ikman-st.com/suzuki-da64-bumper-for-sale-kandy/b81cf57d-f66e-4a9c-bc93-a1b235c87b5e/142/107/cropped.jpg,,,,,,,
Kia Sonet GTX+ White 2026,11700000.0,0 km,Colombo,"Colombo, Cars",1 hour,https://ikman.lk/en/ad/kia-sonet-gtx-white-2026-for-sale-colombo,https://i.ikman-st.com/kia-sonet-gtx-white-2026-for-sale-colombo/edb0fc60-55b3-455f-9c96-d81dbf646489/142/107/cropped.jpg,,,,,,,2026.0
Toyota Roomy G Grade 2023,8750000.0,"16,500 km",Kurunegala,"Kurunegala, Cars",1 hour,https://ikman.lk/en/ad/toyota-roomy-g-grade-2023-for-sale-kurunegala-18,https://i.ikman-st.com/toyota-roomy-g-grade-2023-for-sale-kurunegala-18/78745f5a-0c5a-4287-a5c3-c1d21af7af8c/142/107/cropped.jpg,,,,,,,2023.0
Luxury AC Bus for Hire | 28 to 53 Seater,130.0,,Colombo,"Colombo, Auto Services",1 hour,https://ikman.lk/en/ad/luxury-ac-bus-for-hire-28-to-53-seater-for-sale-colombo-10,https://i.ikman-st.com/luxury-ac-bus-for-hire-28-to-53-seater-for-sale-colombo-10/1242985a-718b-4cb4-a3ce-dfd77722708a/142/107/cropped.jpg,,,,,,,
Honda Dio 2012,178000.0,"66,255 km",Gampaha,"Gampaha, Motorbikes",1 hour,https://ikman.lk/en/ad/honda-dio-2012-for-sale-gampaha-3601,https://i.ikman-st.com/honda-dio-2012-for-sale-gampaha-3601/c0fbbc42-feb5-4318-b40a-2b3780b13d08/142/107/cropped.jpg,,,,,,,2012.0
NON AC Bus for Hire | 27 to 54 Seats,130.0,,Colombo,"Colombo, Auto Services",1 hour,https://ikman.lk/en/ad/non-ac-bus-for-hire-27-to-54-seats-for-sale-colombo-72,https://i.ikman-st.com/non-ac-bus-for-hire-27-to-54-seats-for-sale-colombo-72/f5b1da64-a443-4fbf-9574-82c7c7317fa4/142/107/cropped.jpg,,,,,,,
TVS King 2026,455000.0,,Colombo,"Colombo, Three Wheelers",1 hour,https://ikman.lk/en/ad/tvs-king-2026-for-sale-colombo-217,https://i.ikman-st.com/tvs-king-2026-for-sale-colombo-217/092e2693-5959-463d-9565-009f2dd9b17b/142/107/cropped.jpg,,,,,,,2026.0
Toyota Townace 1985,1375000.0,"34,522 km",Gampaha,"Gampaha, Vans",1 hour,https://ikman.lk/en/ad/toyota-townace-1985-for-sale-gampaha,https://i.ikman-st.com/toyota-townace-1985-for-sale-gampaha/e7886962-27c2-4ac0-9e46-a0d2edfdf549/142/107/cropped.jpg,,,,,,,1985.0
Honda Vezel Z Grade 2015,9375000.0,"110,000 km",Kalutara,"Kalutara, Cars",1 hour,https://ikman.lk/en/ad/honda-vezel-z-grade-2015-for-sale-kalutara-8,https://i.ikman-st.com/honda-vezel-z-grade-2015-for-sale-kalutara-8/8b779943-348b-4769-9ee5-dd135a121b6f/142/107/cropped.jpg,,,,,,,2015.0
Boom Truck Cranes for Hire Srilanka,100.0,,Colombo,"Colombo, Auto Services",bump_up,https://ikman.lk/en/ad/boom-truck-cranes-for-hire-srilanka-for-sale-colombo-1,https://i.ikman-st.com/boom-truck-cranes-for-hire-srilanka-for-sale-colombo-1/335689ec-e9dc-47bc-bb9b-4553f81c2c1d/142/107/cropped.jpg,,,,,,,
Nissan Leaf 2014,6700000.0,"111,350 km",Colombo,"Colombo, Cars",1 hour,https://ikman.lk/en/ad/nissan-leaf-2014-for-sale-colombo-1215,https://i.ikman-st.com/nissan-leaf-2014-for-sale-colombo-1215/dfab3ff7-4b14-4df3-960f-05cf89a59691/142/107/cropped.jpg,,,,,,,2014.0
Mitsubishi Montero 2003,12500000.0,"129,000 km",Colombo,"Colombo, Cars",bump_up,https://ikman.lk/en/ad/mitsubishi-montero-2003-for-sale-colombo-389,https://i.ikman-st.com/mitsubishi-montero-2003-for-sale-colombo-389/89994fd8-dc5b-40d0-98e5-1d176ce54308/142/107/cropped.jpg,,,,,,,2003.0
Mitsubishi Minicab 2000,2300000.0,"236,000 km",Colombo,"Colombo, Vans",1 hour,https://ikman.lk/en/ad/mitsubishi-minicab-2000-for-sale-colombo-129,https://i.ikman-st.com/mitsubishi-minicab-2000-for-sale-colombo-129/aefe708b-a952-4e4a-bc4b-6dc436f42f11/142/107/cropped.jpg,,,,,,,2000.0
